Vicinity,Timestamp,Latitude,Longitude,Temp (Fahrenheit),PM 1,PM 10,PM 2.5,RH,Temp (Celcius)
Tech Junction,2024-11-13T13:55:59.000,6.687889,-1.5778407,110,28,42,30,37,43.33
Tech Junction,2024-11-13T13:56:04.000,6.687889,-1.5778407,110,28,42,30,38,43.33
Tech Junction,2024-11-13T13:56:09.000,6.687889,-1.5778407,110,28,42,30,38,43.33
Tech Junction,2024-11-13T13:56:14.000,6.6877053,-1.5778857,110,28,42,30,38,43.33
Tech Junction,2024-11-13T13:56:19.000,6.6875367,-1.5779333,110,28,42,30,38,43.33
Tech Junction,2024-11-13T13:56:24.000,6.6873744,-1.5779679,110,28,42,30,38,43.33
Tech Junction,2024-11-13T13:56:29.000,6.6877459,-1.5778749,110,28,43,31,37,43.33
Tech Junction,2024-11-13T13:56:34.000,6.6877459,-1.5778749,110,32,51,35,37,43.33
Tech Junction,2024-11-13T13:56:39.000,6.6877459,-1.5778749,110,31,50,34,38,43.33
Tech Junction,2024-11-13T13:56:44.000,6.6873006,-1.577949,110,30,47,33,39,43.33
Tech Junction,2024-11-13T13:56:49.000,6.68787,-1.5778403,110,31,49,34,38,43.33
Tech Junction,2024-11-13T13:56:54.000,6.687883,-1.5778382,110,35,60,39,39,43.33
Tech Junction,2024-11-13T13:56:59.000,6.6878773,-1.577986,110,35,60,39,39,43.33
Tech Junction,2024-11-13T13:57:04.000,6.687875,-1.5778632,110,34,57,38,39,43.33
Tech Junction,2024-11-13T13:57:09.000,6.6878751,-1.5778431,110,32,51,35,38,43.33
Tech Junction,2024-11-13T13:57:14.000,6.6878751,-1.5778431,110,33,54,36,38,43.33
Tech Junction,2024-11-13T13:57:19.000,6.6878751,-1.5778431,110,31,48,34,38,43.33
Tech Junction,2024-11-13T13:57:24.000,6.6878699,-1.5778396,110,28,42,30,38,43.33
Tech Junction,2024-11-13T13:57:29.000,6.6878699,-1.5778396,110,27,40,29,38,43.33
Tech Junction,2024-11-13T13:57:34.000,6.6869886,-1.5780215,110,26,38,28,38,43.33
Tech Junction,2024-11-13T13:57:39.000,6.6878713,-1.5778462,110,28,42,30,38,43.33
Tech Junction,2024-11-13T13:57:44.000,6.6878724,-1.5778431,110,28,42,30,38,43.33
Tech Junction,2024-11-13T13:57:49.000,6.6878724,-1.5778431,110,30,46,32,38,43.33
Tech Junction,2024-11-13T13:57:54.000,6.6878779,-1.5778422,110,30,47,33,39,43.33
Tech Junction,2024-11-13T13:57:59.000,6.6878714,-1.5778473,110,32,50,35,39,43.33
Tech Junction,2024-11-13T13:58:04.000,6.6878628,-1.577844,110,32,51,35,38,43.33
Tech Junction,2024-11-13T13:58:09.000,6.6878587,-1.5778403,110,30,47,33,38,43.33
Tech Junction,2024-11-13T13:58:14.000,6.6878443,-1.577845,110,30,47,33,38,43.33
Tech Junction,2024-11-13T13:58:19.000,6.6878618,-1.5778944,110,31,50,34,38,43.33
Tech Junction,2024-11-13T13:58:24.000,6.6878628,-1.5779106,110,33,54,36,38,43.33
Tech Junction,2024-11-13T13:58:29.000,6.6878628,-1.5779106,110,30,47,33,38,43.33
Tech Junction,2024-11-13T13:58:34.000,6.6878628,-1.5779106,110,30,47,33,38,43.33
Tech Junction,2024-11-13T13:58:39.000,6.6878628,-1.5779106,110,30,47,33,38,43.33
Tech Junction,2024-11-13T13:58:44.000,6.6879342,-1.5780675,110,31,49,34,38,43.33
Tech Junction,2024-11-13T13:58:49.000,6.6879342,-1.5780675,110,29,44,31,38,43.33
Tech Junction,2024-11-13T13:58:54.000,6.6879342,-1.5780675,110,29,45,32,38,43.33
Tech Junction,2024-11-13T13:58:59.000,6.6881028,-1.5781037,110,32,53,35,38,43.33
Tech Junction,2024-11-13T13:59:04.000,6.6881431,-1.5786663,110,34,56,37,38,43.33
Tech Junction,2024-11-13T13:59:09.000,6.6881547,-1.578833,110,33,54,36,38,43.33
Tech Junction,2024-11-13T13:59:14.000,6.6881584,-1.5788774,110,34,56,37,38,43.33
Tech Junction,2024-11-13T13:59:19.000,6.6881096,-1.5788214,110,35,60,39,38,43.33
Tech Junction,2024-11-13T13:59:24.000,6.6881131,-1.578248,110,35,60,39,38,43.33
Tech Junction,2024-11-13T13:59:29.000,6.6881067,-1.5781612,110,33,55,37,38,43.33
Tech Junction,2024-11-13T13:59:34.000,6.6881067,-1.5781612,110,31,48,34,39,43.33
Tech Junction,2024-11-13T13:59:39.000,6.6881241,-1.5781617,110,33,54,36,38,43.33
Tech Junction,2024-11-13T13:59:44.000,6.6881241,-1.5781617,110,36,62,40,38,43.33
Tech Junction,2024-11-13T13:59:49.000,6.6881241,-1.5781617,110,41,75,47,38,43.33
Tech Junction,2024-11-13T13:59:54.000,6.6880988,-1.5780883,110,169,417,218,38,43.33
Tech Junction,2024-11-13T13:59:59.000,6.6880986,-1.5780887,110,259,675,347,38,43.33
Tech Junction,2024-11-13T14:00:04.000,6.6880989,-1.5780882,110,183,456,238,38,43.33
Tech Junction,2024-11-13T14:00:09.000,6.6881077,-1.5782698,110,106,241,130,38,43.33
Tech Junction,2024-11-13T14:00:14.000,6.6881077,-1.5782698,110,54,109,64,38,43.33
Tech Junction,2024-11-13T14:00:19.000,6.6881077,-1.5782698,111,40,71,45,38,43.89
Tech Junction,2024-11-13T14:00:24.000,6.6878743,-1.5778475,111,35,60,39,38,43.89
Tech Junction,2024-11-13T14:00:29.000,6.6880536,-1.5780393,111,33,54,36,38,43.89
Tech Junction,2024-11-13T14:00:34.000,6.6880536,-1.5780393,111,34,58,38,38,43.89
Tech Junction,2024-11-13T14:00:39.000,6.6880536,-1.5780393,111,33,55,37,38,43.89
Tech Junction,2024-11-13T14:00:44.000,6.6880536,-1.5780393,111,33,54,36,38,43.89
Tech Junction,2024-11-13T14:00:49.000,6.6880536,-1.5780393,111,31,50,34,38,43.89
Tech Junction,2024-11-13T14:00:54.000,6.6880536,-1.5780393,111,34,56,37,37,43.89
Tech Junction,2024-11-13T14:00:59.000,6.6880536,-1.5780393,111,33,54,36,37,43.89
Tech Junction,2024-11-13T14:01:04.000,6.6878736,-1.5778442,111,32,53,36,37,43.89
Tech Junction,2024-11-13T14:01:09.000,6.6880121,-1.5783319,111,34,56,37,38,43.89
Tech Junction,2024-11-13T14:01:14.000,6.6880654,-1.5782565,111,35,60,39,37,43.89
Tech Junction,2024-11-13T14:01:19.000,6.6878718,-1.5778267,111,34,56,37,37,43.89
Tech Junction,2024-11-13T14:01:24.000,6.6878131,-1.5777607,111,33,54,36,37,43.89
Tech Junction,2024-11-13T14:01:29.000,6.687739,-1.5777277,111,33,54,36,37,43.89
Tech Junction,2024-11-13T14:01:34.000,6.6876956,-1.5777393,111,33,54,36,37,43.89
Tech Junction,2024-11-13T14:01:39.000,6.6876956,-1.5777393,111,33,54,36,37,43.89
Tech Junction,2024-11-13T14:01:44.000,6.6877544,-1.5777898,111,33,54,36,37,43.89
Tech Junction,2024-11-13T14:01:49.000,6.6878236,-1.577863,111,32,53,36,37,43.89
Tech Junction,2024-11-13T14:01:54.000,6.6878236,-1.577863,111,33,54,36,37,43.89
Tech Junction,2024-11-13T14:01:59.000,6.6878236,-1.577863,111,33,54,36,38,43.89
Tech Junction,2024-11-13T14:02:04.000,6.6878236,-1.577863,111,34,58,38,38,43.89
Tech Junction,2024-11-13T14:02:09.000,6.6878236,-1.577863,111,35,59,38,39,43.89
Tech Junction,2024-11-13T14:02:14.000,6.6878236,-1.577863,111,35,59,39,38,43.89
Tech Junction,2024-11-13T14:02:19.000,6.6878236,-1.577863,111,34,58,38,39,43.89
Tech Junction,2024-11-13T14:02:24.000,6.6878236,-1.577863,111,36,62,40,39,43.89
Tech Junction,2024-11-13T14:02:29.000,6.6878236,-1.577863,111,36,62,40,40,43.89
Tech Junction,2024-11-13T14:02:34.000,6.6878236,-1.577863,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:02:39.000,6.6878236,-1.577863,111,34,58,38,40,43.89
Tech Junction,2024-11-13T14:02:44.000,6.6878236,-1.577863,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:02:49.000,6.6869374,-1.5780345,111,36,61,40,40,43.89
Tech Junction,2024-11-13T14:02:54.000,6.6869348,-1.5780343,111,38,66,43,40,43.89
Tech Junction,2024-11-13T14:02:59.000,6.6869348,-1.5780343,111,37,65,42,40,43.89
Tech Junction,2024-11-13T14:03:04.000,6.6869348,-1.5780343,111,37,64,41,39,43.89
Tech Junction,2024-11-13T14:03:09.000,6.6869294,-1.5780342,111,37,65,42,40,43.89
Tech Junction,2024-11-13T14:03:14.000,6.687838,-1.577848,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:03:19.000,6.6878655,-1.5778143,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:03:24.000,6.6878668,-1.5778135,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:03:29.000,6.6878668,-1.5778135,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:03:34.000,6.6878668,-1.5778135,111,33,54,36,40,43.89
Tech Junction,2024-11-13T14:03:39.000,6.6878668,-1.5778135,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:03:44.000,6.6869374,-1.5780345,111,36,63,41,41,43.89
Tech Junction,2024-11-13T14:03:49.000,6.6869374,-1.5780345,111,36,62,40,40,43.89
Tech Junction,2024-11-13T14:03:54.000,6.6869374,-1.5780345,111,36,62,41,41,43.89
Tech Junction,2024-11-13T14:03:59.000,6.6869941,-1.577984,111,38,66,43,40,43.89
Tech Junction,2024-11-13T14:04:04.000,6.6869941,-1.577984,111,37,64,42,40,43.89
Tech Junction,2024-11-13T14:04:09.000,6.6869941,-1.577984,111,35,61,40,40,43.89
Tech Junction,2024-11-13T14:04:14.000,6.6878751,-1.57784,111,34,56,37,40,43.89
Tech Junction,2024-11-13T14:04:19.000,6.6875492,-1.5779055,111,37,64,41,40,43.89
Tech Junction,2024-11-13T14:04:24.000,6.6875492,-1.5779055,111,36,61,40,40,43.89
Tech Junction,2024-11-13T14:04:29.000,6.6875492,-1.5779055,111,38,66,43,40,43.89
Tech Junction,2024-11-13T14:04:34.000,6.6869336,-1.5780342,111,38,68,44,40,43.89
Tech Junction,2024-11-13T14:04:39.000,6.6869336,-1.5780342,111,39,68,44,40,43.89
Tech Junction,2024-11-13T14:04:44.000,6.6869336,-1.5780342,111,39,69,44,41,43.89
Tech Junction,2024-11-13T14:04:49.000,6.6869657,-1.5780113,111,40,73,46,41,43.89
Tech Junction,2024-11-13T14:04:54.000,6.6878523,-1.577845,111,40,73,46,41,43.89
Tech Junction,2024-11-13T14:04:59.000,6.6879488,-1.5778307,111,40,73,46,40,43.89
Tech Junction,2024-11-13T14:05:04.000,6.6879488,-1.5778307,111,40,72,45,40,43.89
Tech Junction,2024-11-13T14:05:09.000,6.6879488,-1.5778307,111,37,64,41,39,43.89
Tech Junction,2024-11-13T14:05:14.000,6.6878736,-1.5778442,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:05:19.000,6.687874,-1.5778415,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:05:24.000,6.6878744,-1.5778407,111,35,59,38,40,43.89
Tech Junction,2024-11-13T14:05:29.000,6.687849,-1.5778589,111,34,58,38,40,43.89
Tech Junction,2024-11-13T14:05:34.000,6.687849,-1.5778589,111,34,57,38,40,43.89
Tech Junction,2024-11-13T14:05:39.000,6.687849,-1.5778589,111,34,56,37,40,43.89
Tech Junction,2024-11-13T14:05:44.000,6.6878498,-1.5778502,111,33,54,36,40,43.89
Tech Junction,2024-11-13T14:05:49.000,6.6871647,-1.5780833,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:05:54.000,6.6878795,-1.5778178,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:05:59.000,6.6878797,-1.5778167,111,35,60,39,40,43.89
Tech Junction,2024-11-13T14:06:04.000,6.687875,-1.5778405,111,33,55,37,40,43.89
Tech Junction,2024-11-13T14:06:09.000,6.6878609,-1.5778398,111,33,55,36,40,43.89
Tech Junction,2024-11-13T14:06:14.000,6.6878584,-1.5778374,111,36,62,40,40,43.89
Tech Junction,2024-11-13T14:06:19.000,6.6878584,-1.5778374,111,37,64,42,40,43.89
Tech Junction,2024-11-13T14:06:24.000,6.6878584,-1.5778374,111,39,68,44,40,43.89
Tech Junction,2024-11-13T14:06:29.000,6.6878398,-1.5778549,111,40,72,45,40,43.89
Tech Junction,2024-11-13T14:06:34.000,6.6878398,-1.5778549,111,41,75,47,39,43.89
Tech Junction,2024-11-13T14:06:39.000,6.6878398,-1.5778549,111,40,73,46,40,43.89
Tech Junction,2024-11-13T14:06:44.000,6.6878398,-1.5778549,111,39,70,44,39,43.89
Tech Junction,2024-11-13T14:06:49.000,6.6878398,-1.5778549,111,39,68,44,40,43.89
Tech Junction,2024-11-13T14:06:54.000,6.6878607,-1.5778434,111,38,67,44,40,43.89
Tech Junction,2024-11-13T14:06:59.000,6.6874852,-1.5779187,111,40,73,46,40,43.89
Tech Junction,2024-11-13T14:07:04.000,6.6874852,-1.5779187,111,39,70,44,40,43.89
Tech Junction,2024-11-13T14:07:09.000,6.6874852,-1.5779187,111,38,66,43,39,43.89
Tech Junction,2024-11-13T14:07:14.000,6.6874852,-1.5779187,111,40,73,46,39,43.89
Tech Junction,2024-11-13T14:07:19.000,6.6874852,-1.5779187,111,40,73,46,40,43.89
Tech Junction,2024-11-13T14:07:24.000,6.6874852,-1.5779187,111,39,68,44,40,43.89
Tech Junction,2024-11-13T14:07:29.000,6.6874852,-1.5779187,111,37,64,42,40,43.89
Tech Junction,2024-11-13T14:07:34.000,6.687874,-1.5778464,111,38,66,43,40,43.89
Tech Junction,2024-11-13T14:07:39.000,6.6874448,-1.5779317,111,40,71,45,40,43.89
Tech Junction,2024-11-13T14:07:44.000,6.6870472,-1.5780092,111,40,73,46,40,43.89
Tech Junction,2024-11-13T14:07:49.000,6.6877546,-1.5778751,111,40,73,46,40,43.89
Tech Junction,2024-11-13T14:07:54.000,6.6878738,-1.5778414,111,40,73,46,40,43.89
Tech Junction,2024-11-13T14:07:59.000,6.6872448,-1.5779688,111,42,78,48,40,43.89
Tech Junction,2024-11-13T14:08:04.000,6.687838,-1.5778481,111,43,80,50,40,43.89
Tech Junction,2024-11-13T14:08:09.000,6.6878844,-1.5778385,111,40,71,45,40,43.89
Tech Junction,2024-11-13T14:08:14.000,6.6878706,-1.5778471,111,41,75,47,40,43.89
Tech Junction,2024-11-13T14:08:19.000,6.6873229,-1.5779542,111,42,77,48,40,43.89
Tech Junction,2024-11-13T14:08:24.000,6.6877143,-1.5778738,111,44,83,51,40,43.89
Tech Junction,2024-11-13T14:08:29.000,6.6871903,-1.5779821,111,44,81,50,40,43.89
Tech Junction,2024-11-13T14:08:34.000,6.6870949,-1.5779244,111,39,70,45,40,43.89
Tech Junction,2024-11-13T14:08:39.000,6.686921,-1.5780115,111,38,66,43,40,43.89
Tech Junction,2024-11-13T14:08:44.000,6.686921,-1.5780115,111,38,68,44,40,43.89
Tech Junction,2024-11-13T14:08:49.000,6.686921,-1.5780115,111,38,66,43,39,43.89
Tech Junction,2024-11-13T14:08:54.000,6.686921,-1.5780115,111,38,66,43,39,43.89
Tech Junction,2024-11-13T14:08:59.000,6.686921,-1.5780115,111,36,62,40,39,43.89
Tech Junction,2024-11-13T14:09:04.000,6.6869414,-1.5780297,111,35,60,39,39,43.89
Tech Junction,2024-11-13T14:09:09.000,6.6869414,-1.5780297,111,36,63,41,39,43.89
Tech Junction,2024-11-13T14:09:14.000,6.6869414,-1.5780297,111,38,66,43,39,43.89
Tech Junction,2024-11-13T14:09:19.000,6.6878737,-1.5778421,111,38,66,43,39,43.89
Tech Junction,2024-11-13T14:09:24.000,6.6878737,-1.5778443,111,37,64,41,39,43.89
Tech Junction,2024-11-13T14:09:29.000,6.6873671,-1.577824,111,33,54,36,39,43.89
Tech Junction,2024-11-13T14:09:34.000,6.6869428,-1.5779984,111,39,69,44,39,43.89
Tech Junction,2024-11-13T14:09:39.000,6.6877927,-1.5778588,111,52,101,60,39,43.89
Tech Junction,2024-11-13T14:09:44.000,6.687914,-1.577854,111,37,65,42,42,43.89
Tech Junction,2024-11-13T14:09:49.000,6.6877719,-1.5778915,111,34,56,37,42,43.89
Tech Junction,2024-11-13T14:09:54.000,6.6877719,-1.5778915,111,32,53,36,41,43.89
Tech Junction,2024-11-13T14:09:59.000,6.6877719,-1.5778915,111,33,54,36,42,43.89
Tech Junction,2024-11-13T14:10:04.000,6.6877719,-1.5778915,111,34,58,38,43,43.89
Tech Junction,2024-11-13T14:10:09.000,6.6877719,-1.5778915,111,37,65,42,43,43.89
Tech Junction,2024-11-13T14:10:14.000,6.6877719,-1.5778915,111,42,76,48,41,43.89
Tech Junction,2024-11-13T14:10:19.000,6.6878629,-1.5778294,111,40,73,46,40,43.89
Tech Junction,2024-11-13T14:10:24.000,6.6878629,-1.5778294,111,36,62,40,39,43.89
Tech Junction,2024-11-13T14:10:29.000,6.6878629,-1.5778294,111,38,68,44,39,43.89
Tech Junction,2024-11-13T14:10:34.000,6.687856,-1.5778238,111,40,72,45,39,43.89
Tech Junction,2024-11-13T14:10:39.000,6.6878413,-1.5778271,111,39,69,44,39,43.89
Tech Junction,2024-11-13T14:10:44.000,6.6878413,-1.5778271,111,40,73,46,39,43.89
Tech Junction,2024-11-13T14:10:49.000,6.6878413,-1.5778271,111,40,72,46,38,43.89
Tech Junction,2024-11-13T14:10:54.000,6.6874748,-1.577365,111,37,64,41,39,43.89
Tech Junction,2024-11-13T14:10:59.000,6.6874748,-1.577365,111,35,60,39,38,43.89
Tech Junction,2024-11-13T14:11:04.000,6.6878136,-1.5778031,111,36,62,40,38,43.89
Tech Junction,2024-11-13T14:11:09.000,6.6875609,-1.5774763,111,36,62,41,39,43.89
Tech Junction,2024-11-13T14:11:14.000,6.6875609,-1.5774763,111,36,62,40,39,43.89
Tech Junction,2024-11-13T14:11:19.000,6.6875609,-1.5774763,111,35,60,39,38,43.89
Tech Junction,2024-11-13T14:11:24.000,6.6875609,-1.5774763,111,34,57,38,38,43.89
Tech Junction,2024-11-13T14:11:29.000,6.6875609,-1.5774763,111,36,61,40,38,43.89
Tech Junction,2024-11-13T14:11:34.000,6.6875609,-1.5774763,111,38,66,43,38,43.89
Tech Junction,2024-11-13T14:11:39.000,6.6875609,-1.5774763,111,38,67,44,38,43.89
Tech Junction,2024-11-13T14:11:44.000,6.6875609,-1.5774763,111,39,70,44,38,43.89
Tech Junction,2024-11-13T14:11:49.000,6.6875609,-1.5774763,111,39,70,45,38,43.89
Tech Junction,2024-11-13T14:11:54.000,6.6869294,-1.5780342,111,38,68,43,38,43.89
Tech Junction,2024-11-13T14:11:59.000,6.6869294,-1.5780342,111,34,56,37,37,43.89
Tech Junction,2024-11-13T14:12:04.000,6.6869294,-1.5780342,111,29,45,32,37,43.89
Tech Junction,2024-11-13T14:12:09.000,6.6878602,-1.5778449,111,28,43,30,37,43.89
Tech Junction,2024-11-13T14:12:14.000,6.6878587,-1.5778452,111,28,41,30,37,43.89
Tech Junction,2024-11-13T14:12:19.000,6.6878644,-1.5778401,111,30,48,33,37,43.89
Tech Junction,2024-11-13T14:12:24.000,6.6878687,-1.5778435,111,26,37,28,38,43.89
Tech Junction,2024-11-13T14:12:29.000,6.687867,-1.5778411,111,22,29,24,38,43.89
Tech Junction,2024-11-13T14:12:34.000,6.6878644,-1.5778414,111,21,28,23,38,43.89
Tech Junction,2024-11-13T14:12:39.000,6.6878639,-1.5778413,111,21,27,23,38,43.89
Tech Junction,2024-11-13T14:12:44.000,6.6878639,-1.5778413,111,21,27,23,38,43.89
Tech Junction,2024-11-13T14:12:49.000,6.6878639,-1.5778413,111,22,29,24,38,43.89
Tech Junction,2024-11-13T14:12:54.000,6.6878785,-1.577844,111,23,31,25,38,43.89
Tech Junction,2024-11-13T14:12:59.000,6.6878785,-1.577844,111,23,32,25,37,43.89
Tech Junction,2024-11-13T14:13:04.000,6.6878785,-1.577844,111,25,35,27,36,43.89
Tech Junction,2024-11-13T14:13:09.000,6.6878785,-1.577844,111,26,36,28,37,43.89
Tech Junction,2024-11-13T14:13:14.000,6.6878785,-1.577844,111,30,46,32,37,43.89
Tech Junction,2024-11-13T14:13:19.000,6.6878785,-1.577844,111,33,54,36,37,43.89
Tech Junction,2024-11-13T14:13:24.000,6.6878785,-1.577844,111,36,60,40,37,43.89
Tech Junction,2024-11-13T14:13:29.000,6.6878785,-1.577844,111,40,73,46,37,43.89
Tech Junction,2024-11-13T14:13:34.000,6.6878785,-1.577844,111,36,63,41,37,43.89
Tech Junction,2024-11-13T14:13:39.000,6.6878747,-1.5778397,111,25,36,27,37,43.89
Tech Junction,2024-11-13T14:13:44.000,6.6878662,-1.5778433,111,22,30,24,38,43.89
Tech Junction,2024-11-13T14:13:49.000,6.6878773,-1.5778346,110,21,28,23,37,43.33
Tech Junction,2024-11-13T14:13:54.000,6.6878773,-1.5778346,110,20,25,22,36,43.33
Tech Junction,2024-11-13T14:13:59.000,6.6878773,-1.5778346,110,20,24,22,36,43.33
Tech Junction,2024-11-13T14:14:04.000,6.6878038,-1.5778561,110,20,25,22,37,43.33
Tech Junction,2024-11-13T14:14:09.000,6.6878038,-1.5778561,110,21,27,23,37,43.33
Tech Junction,2024-11-13T14:14:14.000,6.6878038,-1.5778561,110,20,26,22,37,43.33
Tech Junction,2024-11-13T14:14:19.000,6.6878038,-1.5778561,110,21,27,23,37,43.33
Tech Junction,2024-11-13T14:14:24.000,6.6878038,-1.5778561,110,21,27,23,37,43.33
Tech Junction,2024-11-13T14:14:29.000,6.6878038,-1.5778561,110,22,28,24,37,43.33
Tech Junction,2024-11-13T14:14:34.000,6.6878038,-1.5778561,110,23,31,25,37,43.33
Tech Junction,2024-11-13T14:14:39.000,6.6878038,-1.5778561,110,22,30,24,36,43.33
Tech Junction,2024-11-13T14:14:44.000,6.6870385,-1.5781244,110,26,38,28,36,43.33
Tech Junction,2024-11-13T14:14:49.000,6.6870385,-1.5781244,110,24,34,26,36,43.33
Tech Junction,2024-11-13T14:14:54.000,6.6869962,-1.5780828,110,22,29,24,36,43.33
Tech Junction,2024-11-13T14:14:59.000,6.6869962,-1.5780828,110,21,27,23,36,43.33
Tech Junction,2024-11-13T14:15:04.000,6.6869962,-1.5780828,110,21,27,23,36,43.33
Tech Junction,2024-11-13T14:15:09.000,6.6881438,-1.5788077,110,22,28,24,36,43.33
Tech Junction,2024-11-13T14:15:14.000,6.6876592,-1.5781182,110,23,31,25,36,43.33
Tech Junction,2024-11-13T14:15:19.000,6.6877811,-1.5778988,110,21,28,23,36,43.33
Tech Junction,2024-11-13T14:15:24.000,6.6879772,-1.5782878,110,20,26,22,36,43.33
Tech Junction,2024-11-13T14:15:29.000,6.6876493,-1.5782709,110,19,23,21,37,43.33
Tech Junction,2024-11-13T14:15:34.000,6.6872615,-1.5781972,110,20,24,22,36,43.33
Tech Junction,2024-11-13T14:15:39.000,6.6872615,-1.5781972,110,20,24,22,36,43.33
Tech Junction,2024-11-13T14:15:44.000,6.6872615,-1.5781972,110,20,24,22,36,43.33
Tech Junction,2024-11-13T14:15:49.000,6.6870216,-1.578124,110,20,25,22,36,43.33
Tech Junction,2024-11-13T14:15:54.000,6.6870358,-1.5781278,110,21,27,23,37,43.33
Tech Junction,2024-11-13T14:15:59.000,6.6872245,-1.5778046,110,21,27,23,36,43.33
Tech Junction,2024-11-13T14:16:04.000,6.6872245,-1.5778046,110,21,27,23,36,43.33
Tech Junction,2024-11-13T14:16:09.000,6.6872245,-1.5778046,110,20,25,22,37,43.33
Tech Junction,2024-11-13T14:16:14.000,6.6872245,-1.5778046,110,20,25,22,38,43.33
Tech Junction,2024-11-13T14:16:19.000,6.6872245,-1.5778046,110,19,23,21,39,43.33
Tech Junction,2024-11-13T14:16:24.000,6.6872245,-1.5778046,110,20,26,22,39,43.33
Tech Junction,2024-11-13T14:16:29.000,6.6872245,-1.5778046,110,20,26,22,39,43.33
Tech Junction,2024-11-13T14:16:34.000,6.6872245,-1.5778046,110,20,25,22,38,43.33
Tech Junction,2024-11-13T14:16:39.000,6.6872245,-1.5778046,110,19,22,21,37,43.33
Tech Junction,2024-11-13T14:16:44.000,6.6872245,-1.5778046,110,18,21,20,37,43.33
Tech Junction,2024-11-13T14:16:49.000,6.6871166,-1.5780571,110,17,20,19,37,43.33
Tech Junction,2024-11-13T14:16:54.000,6.6870781,-1.5780752,109,19,23,21,37,42.78
Tech Junction,2024-11-13T14:16:59.000,6.6870781,-1.5780752,110,20,25,22,37,43.33
Tech Junction,2024-11-13T14:17:04.000,6.6870781,-1.5780752,109,20,24,22,37,42.78
Tech Junction,2024-11-13T14:17:09.000,6.6870418,-1.5781029,109,20,24,22,37,42.78
Tech Junction,2024-11-13T14:17:14.000,6.6870418,-1.5781029,109,19,22,21,38,42.78
Tech Junction,2024-11-13T14:17:19.000,6.6875201,-1.5784361,109,19,23,21,38,42.78
Tech Junction,2024-11-13T14:17:24.000,6.6875201,-1.5784361,109,20,24,22,39,42.78
Tech Junction,2024-11-13T14:17:29.000,6.6875201,-1.5784361,109,20,25,22,39,42.78
Tech Junction,2024-11-13T14:17:34.000,6.6875201,-1.5784361,109,21,27,23,39,42.78
Tech Junction,2024-11-13T14:17:39.000,6.6875201,-1.5784361,109,20,24,22,38,42.78
Tech Junction,2024-11-13T14:17:44.000,6.6875201,-1.5784361,109,21,26,23,38,42.78
Tech Junction,2024-11-13T14:17:49.000,6.6875201,-1.5784361,109,20,25,22,38,42.78
Tech Junction,2024-11-13T14:17:54.000,6.6875201,-1.5784361,109,19,23,21,38,42.78
